close,date
2049.04,2014-02-26
2042.96,2014-02-27
2067.14,2014-02-28
2084.54,2014-03-03
2081.73,2014-03-04
2063.87,2014-03-05
2075.05,2014-03-06
2073.99,2014-03-07
2009.99,2014-03-10
2020.85,2014-03-11
2016.79,2014-03-12
2039.6,2014-03-13
2023.68,2014-03-14
2047.35,2014-03-17
2047.59,2014-03-18
2031.99,2014-03-19
2001.91,2014-03-20
2059.48,2014-03-21
2075.97,2014-03-24
2072.28,2014-03-25
2062.55,2014-03-26
2046.92,2014-03-27
2053.88,2014-03-28
2050.89,2014-03-31
2069.45,2014-04-01
2088.56,2014-04-02
2068.42,2014-04-03
2081.95,2014-04-04
2116.9,2014-04-08
2122.16,2014-04-09
2158.71,2014-04-10
2161.55,2014-04-11
2159.24,2014-04-14
2122.66,2014-04-15
2123.92,2014-04-16
2117.28,2014-04-17
2111.79,2014-04-18
2079.82,2014-04-21
2088.02,2014-04-22
2095.14,2014-04-23
2088.51,2014-04-24
2061.42,2014-04-25
2041.46,2014-04-28
2059.0,2014-04-29
2057.95,2014-04-30
2048.82,2014-05-05
2049.67,2014-05-06
2035.76,2014-05-07
2030.79,2014-05-08
2029.82,2014-05-09
2067.88,2014-05-12
2064.17,2014-05-13
2058.88,2014-05-14
2042.67,2014-05-15
2050.09,2014-05-16
2027.34,2014-05-19
2028.43,2014-05-20
2045.68,2014-05-21
2042.55,2014-05-22
2057.31,2014-05-23
2060.54,2014-05-26
2055.3,2014-05-27
2079.42,2014-05-28
2075.06,2014-05-29
2075.62,2014-05-30
2073.77,2014-06-03
2054.91,2014-06-04
2076.91,2014-06-05
2061.18,2014-06-06
2064.8,2014-06-09
2087.01,2014-06-10
2085.31,2014-06-11
2078.57,2014-06-12
2092.68,2014-06-13
2105.89,2014-06-16
2081.51,2014-06-17
2071.99,2014-06-18
2046.06,2014-06-19
2044.96,2014-06-20
2038.62,2014-06-23
2053.49,2014-06-24
2042.03,2014-06-25
2054.5,2014-06-26
2055.75,2014-06-27
2064.75,2014-06-30
2056.02,2014-07-01
2061.59,2014-07-02
2066.36,2014-07-03
2068.22,2014-07-04
2072.63,2014-07-07
2076.24,2014-07-08
2054.04,2014-07-09
2053.29,2014-07-10
2064.3,2014-07-11
2090.26,2014-07-14
2097.46,2014-07-15
2098.19,2014-07-16
2085.9,2014-07-17
2100.01,2014-07-18
2101.4,2014-07-21
2123.74,2014-07-22
2138.1,2014-07-23
2170.38,2014-07-24
2191.38,2014-07-25
2235.52,2014-07-28
2230.96,2014-07-29
2210.35,2014-07-30
2231.35,2014-07-31
2221.38,2014-08-01
2260.03,2014-08-04
2255.58,2014-08-05
2248.52,2014-08-06
2216.16,2014-08-07
2218.28,2014-08-08
2246.61,2014-08-11
2234.92,2014-08-12
2231.74,2014-08-13
2217.14,2014-08-14
2235.98,2014-08-15
2245.47,2014-08-18
2246.9,2014-08-19
2247.19,2014-08-20
2236.43,2014-08-21
2243.7,2014-08-22
2226.58,2014-08-25
2209.89,2014-08-26
2210.86,2014-08-27
2192.39,2014-08-28
2220.23,2014-08-29
2233.59,2014-09-01
2259.82,2014-09-02
2287.97,2014-09-03
2304.57,2014-09-04
2334.31,2014-09-05
2328.08,2014-09-09
2311.98,2014-09-10
2300.31,2014-09-11
2319.86,2014-09-12
2310.58,2014-09-15
2278.09,2014-09-16
2292.39,2014-09-17
2291.84,2014-09-18
2303.55,2014-09-19
2259.04,2014-09-22
2272.29,2014-09-23
2304.08,2014-09-24
2305.5,2014-09-25
2303.59,2014-09-26
2307.92,2014-09-29
2307.57,2014-09-30
2321.06,2014-10-08
2328.29,2014-10-09
2313.4,2014-10-10
2296.75,2014-10-13
2290.24,2014-10-14
2302.53,2014-10-15
2294.2,2014-10-16
2287.97,2014-10-17
2291.57,2014-10-20
2279.75,2014-10-21
2278.59,2014-10-22
2260.93,2014-10-23
2250.12,2014-10-24
2224.42,2014-10-27
2268.0,2014-10-28
2300.44,2014-10-29
2323.41,2014-10-30
2357.28,2014-10-31
2362.41,2014-11-03
2374.68,2014-11-04
2355.65,2014-11-05
2355.1,2014-11-06
2343.0,2014-11-07
2409.89,2014-11-10
2410.05,2014-11-11
2426.99,2014-11-12
2421.27,2014-11-13
2430.95,2014-11-14
2421.46,2014-11-17
2388.57,2014-11-18
2373.69,2014-11-19
2367.04,2014-11-20
2396.37,2014-11-21
2455.74,2014-11-24
2492.18,2014-11-25
2507.23,2014-11-26
2519.6,2014-11-27
2579.34,2014-11-28
2595.29,2014-12-01
2666.2,2014-12-02
2714.85,2014-12-03
2817.2,2014-12-04
2831.24,2014-12-05
2953.9,2014-12-08
2813.01,2014-12-09
2931.89,2014-12-10
2917.24,2014-12-11
2914.08,2014-12-12
2933.69,2014-12-15
2973.69,2014-12-16
3007.64,2014-12-17
3039.39,2014-12-18
3131.74,2014-12-19
3180.13,2014-12-22
3086.27,2014-12-23
3001.79,2014-12-24
3105.82,2014-12-25
3174.84,2014-12-26
3200.36,2014-12-29
3184.0,2014-12-30
3274.02,2014-12-31
3450.62,2015-01-05
3462.52,2015-01-06
3468.27,2015-01-07
3380.39,2015-01-08
3361.64,2015-01-09
3314.57,2015-01-12
3333.18,2015-01-13
3296.41,2015-01-14
3402.11,2015-01-15
3432.51,2015-01-16
3148.32,2015-01-19
3225.36,2015-01-20
3364.41,2015-01-21
3385.93,2015-01-22
3378.8,2015-01-23
3405.7,2015-01-26
3379.15,2015-01-27
3319.16,2015-01-28
3291.44,2015-01-29
3235.04,2015-01-30
3144.06,2015-02-02
3217.62,2015-02-03
3194.91,2015-02-04
3144.04,2015-02-05
3073.14,2015-02-06
3093.7,2015-02-09
3155.08,2015-02-10
3170.6,2015-02-11
3189.19,2015-02-12
3210.02,2015-02-13
3234.85,2015-02-16
3265.58,2015-02-17
3241.36,2015-02-25
3315.09,2015-02-26
3322.37,2015-02-27
3338.5,2015-03-02
3238.45,2015-03-03
3250.73,2015-03-04
3201.04,2015-03-05
3193.58,2015-03-06
3252.94,2015-03-09
3225.51,2015-03-10
3237.58,2015-03-11
3285.94,2015-03-12
3307.26,2015-03-13
3370.35,2015-03-16
3428.14,2015-03-17
3515.82,2015-03-18
3525.94,2015-03-19
3529.89,2015-03-20
3608.28,2015-03-23
3631.36,2015-03-24
3588.28,2015-03-25
3617.79,2015-03-26
3625.91,2015-03-27
3744.73,2015-03-30
3695.2,2015-03-31
3749.54,2015-04-01
3736.62,2015-04-02
3743.91,2015-04-03
3838.15,2015-04-07
3872.26,2015-04-08
3831.26,2015-04-09
3878.14,2015-04-10
3972.74,2015-04-13
4016.12,2015-04-14
4007.17,2015-04-15
4151.38,2015-04-16
4317.4,2015-04-17
4343.65,2015-04-20
4379.97,2015-04-21
4459.03,2015-04-22
4476.1,2015-04-23
4472.24,2015-04-24
